Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
353030,Darwin,11691,Confirmed Eruption,NULL,0.0,NULL,NULL,210.0,500.0,0.0,NULL,0.0,NULL,Surface Exposure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.18,-91.28
345040,Poas,11142,Confirmed Eruption,North flank (Bosque Alegre),NULL,NULL,?,210.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.2,-84.233
323200,Salton Buttes,22136,Confirmed Eruption,"Rock Hill, N & S Red Hill",NULL,NULL,NULL,210.0,100.0,NULL,NULL,NULL,NULL,Magnetism,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33.197,-115.616
211020,Vesuvius,10052,Confirmed Eruption,NULL,4.0,P,NULL,203.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40.821,14.426
231090,"Arhab, Harra of",14156,Confirmed Eruption,East flank of Jabal Zebib,2.0,?,>,200.0,NULL,0.0,NULL,0.0,NULL,Anthropology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.63,44.08
263291,Penanggungan,15959,Uncertain Eruption,NULL,NULL,NULL,?,200.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.616,112.62
321040,Adams,20516,Confirmed Eruption,NULL,2.0,NULL,?,200.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46.206,-121.49
321020,Glacier Peak,20471,Confirmed Eruption,NULL,4.0,+,NULL,200.0,50.0,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,48.112,-121.113
332020,Mauna Loa,14063,Confirmed Eruption,Mokuaweoweo,0.0,NULL,?,200.0,NULL,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.475,-155.608
341080,Chichinautzin,10494,Confirmed Eruption,Chichinautzin,3.0,NULL,NULL,200.0,100.0,0.0,NULL,0.0,NULL,Radiocarbon (corrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.08,-99.13
311110,Kanaga,19707,Confirmed Eruption,NULL,NULL,NULL,NULL,200.0,150.0,0.0,NULL,0.0,NULL,Radiocarbon (corrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.923,-177.168
312090,Aniakchak,20184,Confirmed Eruption,Northern & western caldera floor,NULL,NULL,NULL,200.0,255.0,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.88,-158.17
283030,Fujisan,17420,Confirmed Eruption,NW flank (Sajiki-yama),2.0,NULL,?,200.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35.361,138.728
283050,Hakusan,17466,Confirmed Eruption,NULL,NULL,NULL,?,200.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36.155,136.771
300070,Gorely,19007,Confirmed Eruption,NULL,3.0,NULL,?,200.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.559,158.03
300170,Uzon,17648,Confirmed Eruption,Khloridnoe Lake,NULL,NULL,NULL,200.0,300.0,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.5,159.97
285034,Kuttara,18587,Confirmed Eruption,NULL,NULL,NULL,NULL,200.0,75.0,0.0,NULL,0.0,NULL,Radiocarbon (corrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,42.491,141.16
352080,Tungurahua,11616,Confirmed Eruption,NULL,NULL,NULL,?,200.0,NULL,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1.467,-78.442
352006,Cayambe,11407,Confirmed Eruption,NULL,NULL,NULL,?,200.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.029,-77.986
370010,Snaefellsjokull,12478,Confirmed Eruption,NULL,NULL,NULL,NULL,200.0,150.0,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,64.8,-23.783
372030,Katla,12655,Confirmed Eruption,NULL,NULL,NULL,?,200.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.633,-19.083
358052,Melimoyu,12279,Confirmed Eruption,NULL,NULL,NULL,NULL,200.0,75.0,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,-44.08,-72.88
383030,Tenerife,13097,Confirmed Eruption,NW rift zone (Cuevas Negras),NULL,NULL,?,190.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.271,-16.641
382050,Terceira,19956,Confirmed Eruption,Guilherme Moniz (Pico Alto),NULL,NULL,NULL,190.0,40.0,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,38.73,-27.32
313030,Redoubt,20366,Confirmed Eruption,NULL,NULL,NULL,NULL,190.0,75.0,0.0,NULL,0.0,NULL,Varve Count,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60.485,-152.742
315020,Wrangell,20407,Confirmed Eruption,NULL,4.0,C,NULL,190.0,200.0,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.006,-144.017
341120,"Chichon, El",10603,Confirmed Eruption,NULL,NULL,NULL,NULL,190.0,150.0,0.0,NULL,0.0,NULL,Radiocarbon (corrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.36,-93.228
321050,St. Helens,20535,Confirmed Eruption,Lower E flank (East Dome),NULL,NULL,?,190.0,NULL,0.0,NULL,0.0,NULL,Radiocarbon (corrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,46.2,-122.18
263250,Merapi,15826,Confirmed Eruption,NULL,NULL,NULL,NULL,190.0,300.0,0.0,NULL,0.0,NULL,Radiocarbon (corrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.54,110.446
263310,Tengger Caldera,16010,Confirmed Eruption,Widodaren,2.0,NULL,NULL,190.0,50.0,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.942,112.95
241061,Maroa,14529,Confirmed Eruption,Orakeikorako,NULL,NULL,?,180.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-38.42,176.08
241050,Okataina,14504,Confirmed Eruption,Te Kopia thermal area,NULL,NULL,?,180.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-38.12,176.5
352050,Cotopaxi,11528,Confirmed Eruption,NULL,4.0,NULL,NULL,180.0,100.0,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.677,-78.436
211020,Vesuvius,10051,Confirmed Eruption,NULL,3.0,?,NULL,172.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40.821,14.426
244040,Savai'i,14808,Confirmed Eruption,NULL,NULL,NULL,NULL,170.0,100.0,0.0,NULL,0.0,NULL,Radiocarbon (corrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,-13.612,-172.525
300270,Sheveluch,19547,Confirmed Eruption,NULL,3.0,NULL,NULL,170.0,20.0,0.0,NULL,0.0,NULL,Radiocarbon (corrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.653,161.36
352006,Cayambe,11406,Confirmed Eruption,NULL,NULL,NULL,?,170.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.029,-77.986
211060,Etna,13625,Discredited Eruption,NULL,NULL,NULL,NULL,165.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37.748,14.999
360030,Liamuiga,12339,Confirmed Eruption,NULL,4.0,P,NULL,160.0,200.0,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.37,-62.8
382090,Agua de Pau,13030,Confirmed Eruption,NW flank (251 m),NULL,NULL,NULL,160.0,150.0,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,37.77,-25.47
358020,Calbuco,20875,Confirmed Eruption,NULL,4.0,+,NULL,160.0,135.0,NULL,NULL,NULL,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-41.33,-72.618
371050,Hengill,12528,Confirmed Eruption,"Nesjahraun, Reykjafellshraun",2.0,NULL,NULL,150.0,75.0,0.0,NULL,0.0,NULL,Radiocarbon (corrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,64.083,-21.416
352050,Cotopaxi,11527,Confirmed Eruption,NULL,4.0,NULL,?,150.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.677,-78.436
353020,Wolf,11678,Confirmed Eruption,Lower SW flank,0.0,NULL,NULL,150.0,800.0,0.0,NULL,0.0,NULL,Surface Exposure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02,-91.35
344100,Masaya,11006,Confirmed Eruption,NULL,5.0,+,?,150.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.985,-86.165
372050,Torfajokull,12686,Confirmed Eruption,N of caldera (Domadalshraun),3.0,NULL,NULL,150.0,100.0,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.892,-19.122
373030,Bardarbunga,12853,Confirmed Eruption,Veidivötn (Tjorvahraun),2.0,?,NULL,150.0,100.0,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64.633,-17.516
211040,Stromboli,13419,Confirmed Eruption,NULL,2.0,NULL,NULL,150.0,50.0,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38.789,15.213
241030,Taranaki,14442,Confirmed Eruption,NULL,3.0,?,?,150.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-39.3,174.07
252070,Krummel-Garbuna-Welcker,15006,Confirmed Eruption,Garbuna and Welcker,2.0,?,?,150.0,NULL,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,-5.416,150.027
282070,Ata,17019,Confirmed Eruption,Kaimon,4.0,NULL,?,150.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.22,130.57
300250,Bezymianny,19330,Confirmed Eruption,NULL,NULL,NULL,?,150.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.972,160.595
323010,Shasta,20635,Confirmed Eruption,NULL,NULL,NULL,?,150.0,NULL,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,41.409,-122.193
332020,Mauna Loa,14062,Confirmed Eruption,SE rift zone,0.0,NULL,?,150.0,NULL,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.475,-155.608
332010,Kilauea,19871,Confirmed Eruption,Kilauea summit (Powers Caldera),0.0,NULL,NULL,150.0,300.0,0.0,NULL,0.0,NULL,Magnetism,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.421,-155.287
285081,Mashu,18712,Confirmed Eruption,Kamuinupuri,4.0,NULL,NULL,150.0,100.0,0.0,NULL,0.0,NULL,Radiocarbon (corrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,43.572,144.561
300240,Tolbachik,19280,Confirmed Eruption,SW flank (Zapretny),NULL,NULL,?,150.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.832,160.326
284010,Izu-Oshima,18160,Confirmed Eruption,NULL,3.0,NULL,NULL,150.0,50.0,0.0,NULL,0.0,NULL,Radiocarbon (corrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,34.724,139.394
283240,Iwatesan,17571,Confirmed Eruption,Higashi-Iwate,NULL,NULL,?,150.0,NULL,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,39.853,141.001
211030,Ischia,13388,Confirmed Eruption,NULL,NULL,NULL,?,145.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40.73,13.897
211050,Vulcano,13457,Confirmed Eruption,Fossa,NULL,NULL,NULL,144.0,NULL,0.0,NULL,0.0,NULL,Historical Observations,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38.404,14.962
212030,Milos,13878,Confirmed Eruption,"SE Mílos, east of Fyriplaka tuff ring",1.0,?,NULL,140.0,300.0,0.0,NULL,0.0,NULL,Radiocarbon (corrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,36.699,24.439
341100,"Orizaba, Pico de",10570,Confirmed Eruption,NULL,3.0,NULL,NULL,140.0,50.0,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.03,-97.27
357150,Puyehue-Cordon Caulle,12202,Confirmed Eruption,Puyehue?,NULL,NULL,NULL,140.0,300.0,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-40.59,-72.117
372030,Katla,12654,Confirmed Eruption,NULL,NULL,NULL,?,130.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.633,-19.083
360120,Pelee,12413,Confirmed Eruption,NULL,4.0,P,?,130.0,NULL,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.809,-61.165
282070,Ata,17018,Confirmed Eruption,Kaimon,4.0,NULL,?,130.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.22,130.57
271031,Leonard Range,16701,Confirmed Eruption,NULL,NULL,NULL,NULL,120.0,100.0,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.382,126.047
263250,Merapi,15825,Confirmed Eruption,NULL,NULL,NULL,NULL,120.0,75.0,0.0,NULL,0.0,NULL,Radiocarbon (corrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.54,110.446
233020,"Fournaise, Piton de la",14212,Confirmed Eruption,Upper NW flank (Cratère Commerson),0.0,NULL,?,120.0,NULL,0.0,NULL,0.0,NULL,Radiocarbon (corrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,-21.244,55.708
341110,San Martin,10587,Confirmed Eruption,South flank (Cerro Puntiagudo),NULL,NULL,NULL,120.0,200.0,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.57,-95.2
300270,Sheveluch,19546,Confirmed Eruption,NULL,3.0,NULL,?,120.0,NULL,0.0,NULL,0.0,NULL,Radiocarbon (corrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.653,161.36
313030,Redoubt,20365,Confirmed Eruption,NULL,NULL,NULL,NULL,110.0,50.0,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,60.485,-152.742
357150,Puyehue-Cordon Caulle,12201,Confirmed Eruption,NULL,NULL,NULL,NULL,110.0,200.0,0.0,NULL,0.0,NULL,Radiocarbon (corrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,-40.59,-72.117
357120,Villarrica,12098,Confirmed Eruption,NULL,0.0,NULL,?,110.0,NULL,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,-39.42,-71.93
352080,Tungurahua,11615,Confirmed Eruption,NULL,3.0,?,?,100.0,NULL,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1.467,-78.442
285083,Tenchozan,20846,Uncertain Eruption,NULL,3.0,NULL,NULL,100.0,NULL,0.0,NULL,0.0,NULL,Uncertain,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44.044,145.086
390030,Deception Island,13176,Confirmed Eruption,NULL,NULL,NULL,?,100.0,NULL,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,-63.001,-60.652
300270,Sheveluch,19545,Confirmed Eruption,NULL,4.0,NULL,?,100.0,NULL,0.0,NULL,0.0,NULL,Tephrochronology,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.653,161.36
332020,Mauna Loa,10157,Confirmed Eruption,SE rift zone,0.0,NULL,?,100.0,NULL,0.0,NULL,0.0,NULL,Radiocarbon (uncorrected),NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.475,-155.608
